-173.24463,537.23145,-958.65125,1495.0942,-2245.9138,3409.899,-5451.793,9706.909,-21515.807,83641.805,-131791.0,76317.805,-17934.156,7411.1777,-3831.141,2224.031,-1379.6152,888.61414,-582.31366,381.19962,-243.97394,147.54178,-78.21644,27.49716,10.103685,-38.244907,59.433872,-75.42977,87.492355,-96.53991,103.25251,-108.14069,111.59229,-113.90546,115.31167,-115.99202,116.089645,-115.71822,114.96846,-113.91338,112.61196,-111.11243,109.454216,-107.66901,105.78292,-103.81808,101.792015,-99.719315,97.61261,-95.48179,93.33489,-91.17921,89.02039,-86.86249,84.70978,-82.56554,80.43178,-78.311005,76.20472,-74.11405,72.039955,-69.98311,67.94436,-65.92357,63.92103,-61.936874,59.97101,-58.023212,56.092915,-54.180317,52.28498,-50.40604,48.543568,-46.697098,44.86582,-43.04937,41.247093,-39.45862,37.683353,-35.92071,34.170166,-32.43119,30.703112,-28.98509,27.276903,-25.578083,23.887764,-22.205477,20.53074,-18.863026,17.201584,-15.545942,13.895622,-12.249734,10.608102,-8.970029,7.3350015,-5.702503,4.0717974,-2.4424279,0.8139953
110.51798,-340.81714,601.0595,-919.39087,1340.5693,-1945.3184,2898.0845,-4586.0225,8124.7686,-17983.393,69994.39,-110706.72,64415.254,-15245.133,6357.708,-3324.4512,1957.7957,-1236.6906,815.3624,-551.0772,376.4634,-256.4709,171.46579,-109.79012,64.18832,-29.966406,3.9873645,15.90406,-31.22418,43.061935,-52.21366,59.270947,-64.67941,68.77908,-71.83239,74.04376,-75.57415,76.55114,-77.07651,77.23215,-77.0843,76.687065,-76.08479,75.313484,-74.40295,73.37826,-72.259796,71.06459,-69.80727,68.49968,-67.15168,65.77197,-64.36763,62.94417,-61.506924,60.06021,-58.607193,57.151176,-55.694565,54.23932,-52.787155,51.33947,-49.897667,48.46237,-47.03441,45.61446,-44.202946,42.800167,-41.40611,40.021282,-38.645706,37.279034,-35.921597,34.5733,-33.233765,31.902927,-30.580496,29.266367,-27.960258,26.66188,-25.370975,24.08728,-22.810406,21.539835,-20.275503,19.017153,-17.764225,16.516455,-15.273557,14.035209,-12.800921,11.570407,-10.34337,9.119206,-7.8978395,6.6788054,-5.4617724,4.246407,-3.0322092,1.8188883,-0.60619426
-73.28118,225.02478,-393.32224,592.96826,-846.0285,1189.2347,-1690.2041,2487.884,-3910.615,6906.273,-15276.443,59535.03,-94470.484,55188.82,-13137.427,5518.9146,-2911.9814,1733.9451,-1110.2728,744.4835,-514.0488,361.06104,-255.35616,180.01317,-124.969795,83.95375,-52.900307,29.087883,-10.6429615,-3.755271,15.057544,-23.960695,30.983702,-36.51862,40.865475,-44.256397,46.872993,-48.85854,50.32699,-51.369736,52.060562,-52.459576,52.615967,-52.569897,52.35457,-51.997837,51.522564,-50.947895,50.290188,-49.562927,48.77741,-47.943527,47.06947,-46.161873,45.226894,-44.269657,43.294178,-42.304367,41.303288,-40.293526,39.27734,-38.256653,37.233284,-36.208378,35.18317,-34.15871,33.135803,-32.115105,31.096998,-30.08222,29.071098,-28.063662,27.060417,-26.061527,25.066925,-24.076754,23.090971,-22.10966,21.132755,-20.160177,19.191856,-18.227707,17.267544,-16.311075,15.358339,-14.40923,13.463404,-12.520732,11.58107,-10.644239,9.709929,-8.777983,7.848229,-6.9202633,5.9940805,-5.069376,4.1459465,-3.2235847,2.3019567,-1.3808854,0.46022502
50.20908,-153.66312,266.72858,-397.6575,558.1391,-766.4284,1053.6019,-1477.4573,2157.3157,-3375.764,5949.6333,-13158.018,51345.363,-81705.45,47894.863,-11456.13,4841.483,-2573.1812,1545.6796,-1000.21466,679.31165,-476.4556,341.25824,-247.4435,180.25444,-130.90533,93.912674,-65.71786,43.934692,-26.918041,13.506123,-2.861241,-5.631775,12.431969,-17.886883,22.262993,-25.767073,28.561172,-30.773478,32.506275,-33.841824,34.846844,-35.57579,36.07313,-36.375587,36.51381,-36.51308,36.39459,-36.176334,35.87328,-35.49804,35.061546,-34.57296,34.039864,-33.469116,32.866505,-32.236732,31.584206,-30.912514,30.224728,-29.523539,28.811264,-28.090042,27.361425,-26.62695,25.887941,-25.145493,24.40053,-23.653723,22.905981,-22.157856,21.409653,-20.662008,19.915272,-19.1696,18.42529,-17.68248,16.941387,-16.202108,15.46471,-14.729259,13.995799,-13.26429,12.534601,-11.80685,11.081037,-10.35697,9.634623,-8.913949,8.194873,-7.477216,6.7609086,-6.045875,5.331853,-4.6188855,3.9067845,-3.1954377,2.4847286,-1.7744421,1.0644833,-0.35478044
-35.382507,107.99853,-186.43231,275.51935,-381.8264,515.0887,-690.8763,936.007,-1300.6381,1888.599,-2946.1519,5185.8,-11470.073,44815.195,-71490.99,42031.05,-10094.492,4287.374,-2292.3557,1386.8113,-904.99976,620.825,-440.67923,320.241,-236.37697,176.08319,-131.61,98.11519,-72.45283,52.510975,-36.831676,24.383987,-14.4234085,6.402486,0.087978944,-5.3582907,9.64685,-13.138919,15.97999,-18.285404,20.147396,-21.640377,22.824799,-23.749956,24.456417,-24.977865,25.342157,-25.572578,25.688818,-25.707327,25.641985,-25.504742,25.30568,-25.053242,24.754934,-24.417141,24.045164,-23.643852,23.21724,-22.768806,22.301605,-21.81828,21.321236,-20.812346,20.293386,-19.765915,19.231245,-18.690512,18.144613,-17.594584,17.04116,-16.484848,15.92639,-15.366278,14.804835,-14.2424755,13.679474,-13.116151,12.552719,-11.989358,11.426234,-10.863492,10.301196,-9.739338,9.178091,-8.617534,8.0575905,-7.498308,6.9397144,-6.381809,5.8245087,-5.2678137,4.711714,-4.1560526,3.60091,-3.0461829,2.4918265,-1.9377911,1.383949,-0.83026606,0.27672485
25.550844,-77.82069,133.74054,-196.2645,269.2665,-358.24713,471.56546,-622.7646,835.32446,-1153.3037,1668.0695,-2596.5488,4566.8496,-10104.148,39526.355,-63192.62,37248.19,-8977.045,3828.9094,-2057.5115,1252.0836,-822.7183,568.9385,-407.6821,299.592,-224.11038,169.67207,-129.37874,98.91629,-75.47934,57.182674,-42.723484,31.17938,-21.883665,14.345435,-8.197265,3.160139,0.9805774,-4.391965,7.205423,-9.525306,11.435239,-13.002786,14.282847,-15.320402,16.1526,-16.81014,17.318617,-17.699562,17.970999,-18.148123,18.24395,-18.26949,18.234024,-18.145706,18.011503,-17.837273,17.62828,-17.388973,17.1232,-16.834333,16.525309,-16.198769,15.856856,-15.501559,15.134623,-14.757546,14.371643,-13.977991,13.577738,-13.171759,12.760728,-12.345468,11.926586,-11.5045395,11.079832,-10.652843,10.223978,-9.793538,9.361791,-8.928981,8.495327,-8.060978,7.6260147,-7.190658,6.7550454,-6.319188,5.8831897,-5.447134,5.011079,-4.575013,4.1389885,-3.703047,3.267111,-2.8312883,2.3955405,-1.9598736,1.5242883,-1.0887234,0.65318996,-0.21771221
-18.85125,57.31355,-98.138504,143.1965,-194.86957,256.4192,-332.5951,430.71677,-562.7314,749.43243,-1029.9208,1485.378,-2308.7039,4058.7925,-8983.863,35184.57,-56361.68,33297.51,-8049.174,3445.6023,-1859.4349,1137.1543,-751.48346,523.1177,-377.72073,280.0478,-211.6772,162.23802,-125.539764,97.70821,-76.22197,59.38521,-46.024834,35.309746,-26.63859,19.568068,-13.766059,8.980078,-5.0156174,1.7211316,1.0227454,-3.3109374,5.219624,-6.8103967,8.133443,-9.229977,10.133972,-10.87365,11.472627,-11.950666,12.324409,-12.608023,12.81351,-12.951023,13.029397,-13.05619,13.037815,-12.979962,12.887478,-12.7645645,12.614901,-12.441695,12.247816,-12.0356455,11.8073635,-11.564888,11.309883,-11.043813,10.767913,-10.483426,10.191353,-9.892501,9.587765,-9.277849,8.963316,-8.644747,8.322608,-7.9973693,7.669407,-7.339057,7.0066285,-6.6723995,6.336584,-5.9993362,5.6609125,-5.3214965,4.981169,-4.6400785,4.298351,-3.9560905,3.6133425,-3.2701993,2.9267416,-2.5829546,2.2389672,-1.894791,1.5504715,-1.206049,0.8615127,-0.5169094,0.17229517
14.174786,-43.031902,73.46096,-106.68354,144.21721,-188.07669,241.09196,-307.4456,393.63632,-510.3192,676.08563,-925.9437,1332.643,-2069.1604,3636.9348,-8054.0947,31577.92,-50673.734,29997.963,-7270.744,3122.1812,-1691.0782,1038.564,-689.65125,482.7288,-350.75937,261.94128,-199.64241,154.49367,-120.899216,95.35464,-75.577614,60.031837,-47.65405,37.690304,-29.594536,22.963928,-17.496393,12.96199,-9.183492,6.0226264,-3.3703957,1.140001,0.73829055,-2.3209457,3.6540384,-4.775408,5.716337,-6.5028725,7.1567636,-7.696277,8.1368885,-8.491693,8.771787,-8.986751,9.14478,-9.252865,9.3171425,-9.34287,9.334611,-9.2963505,9.231567,-9.1433525,9.034319,-8.906829,8.762965,-8.604547,8.433176,-8.250228,8.05704,-7.8547196,7.6441917,-7.4264183,7.2021875,-6.9721518,6.7369595,-6.49715,6.2532477,-6.0056934,5.75488,-5.50117,5.2448907,-4.98631,4.7256403,-4.463168,4.1991167,-3.9336216,3.666866,-3.3990126,3.1302023,-2.8605247,2.5901048,-2.319055,2.04741,-1.7753154,1.5028234,-1.2300103,0.95694727,-0.68366474,0.41023687,-0.1367454
-10.839898,32.86687,-55.96548,80.95556,-108.83419,140.89046,-178.8799,225.30673,-283.9052,360.5068,-464.7006,613.24506,-837.72925,1203.8445,-1867.867,3283.033,-7274.3384,28550.645,-45889.32,27215.256,-6611.7915,2847.0679,-1546.9974,953.54895,-635.82367,447.1401,-326.62463,245.38428,-188.30048,146.85237,-115.947845,92.3961,-74.1176,59.711987,-48.20941,38.92158,-31.349716,25.125572,-19.97269,15.680585,-12.086821,9.064617,-6.5138974,4.3548717,-2.5233896,0.967472,0.35535577,-1.4800242,2.4354496,-3.245705,3.9309378,-4.508127,4.9916167,-5.3935547,5.724359,-5.9929357,6.2068954,-6.3728695,6.496554,-6.5828915,6.6361885,-6.660206,6.6582646,-6.633209,6.587588,-6.523645,6.443351,-6.3484435,6.2404313,-6.120742,5.990584,-5.8509903,5.7029867,-5.547437,5.385076,-5.216612,5.042648,-4.863761,4.680444,-4.4931417,4.302263,-4.108176,3.9111967,-3.7115862,3.5096567,-3.3056643,3.0997908,-2.892249,2.683232,-2.4729104,2.2614114,-2.0488865,1.8354745,-1.6212499,1.4063733,-1.1909288,0.9750187,-0.7587394,0.5421541,-0.3253599,0.10845932
8.4168005,-25.492992,43.31586,-62.44902,83.565544,-107.51586,135.42752,-168.86061,210.06178,-262.4,331.15378,-425.0193,559.2124,-762.43744,1094.4187,-1697.3003,2983.514,-6614.442,25986.252,-41828.72,24848.02,-6049.292,2611.2112,-1422.816,879.79205,-588.74304,415.6951,-305.02304,230.3132,-177.73816,139.50102,-110.93998,89.13214,-72.17196,58.775505,-48.052876,39.37229,-32.275578,26.424158,-21.563812,17.500782,-14.08551,11.20112,-8.755236,6.674192,-4.8987527,3.3808093,-2.0810373,0.9670799,-0.012113081,-0.80622005,1.5066588,-2.1049902,2.6145644,-3.0467575,3.4112787,-3.7164304,3.9693954,-4.176353,4.3426566,-4.472962,4.571329,-4.6413293,4.6860447,-4.708216,4.7102585,-4.6942945,4.6621995,-4.615612,4.556052,-4.4848285,4.403075,-4.311882,4.212186,-4.1047964,3.9904785,-3.8698957,3.7436712,-3.6123478,3.4764168,-3.336327,3.1924863,-3.045249,2.8949206,-2.7418365,2.5862823,-2.4284773,2.268662,-2.1070542,1.9438508,-1.7792104,1.6133069,-1.4463015,1.2783021,-1.1094818,0.93995196,-0.769836,0.5992518,-0.4282895,0.25706553,-0.08569967
